country,year,indicator,value
Saudi Arabia,2015,Inbound tourists by water(Intra Tourism)  (000) — Kuwait,0.2782085845396071
Saudi Arabia,2015,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Emirates,1194.0319382706818
Saudi Arabia,2015,Inbound tourists by Personal reasons (Intra Tourism) (000) — Emirates,1076.5058632886999
Saudi Arabia,2015,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Emirates,117.52607498198198
Saudi Arabia,2015,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Bahrain,1702.9296475266758
Saudi Arabia,2015,Inbound tourists by Personal reasons (Intra Tourism) (000) — Bahrain,1644.8984817233668
Saudi Arabia,2015,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Bahrain,58.031165803309
Saudi Arabia,2015,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Oman,273.76380542483207
Saudi Arabia,2015,Inbound tourists by Personal reasons (Intra Tourism) (000) — Oman,257.4502107910551
Saudi Arabia,2015,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Oman,16.313594633776997
Saudi Arabia,2015,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Qatar,1155.6778362892987
Saudi Arabia,2015,Inbound tourists by Personal reasons (Intra Tourism) (000) — Qatar,1094.9785370011848
Saudi Arabia,2015,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Qatar,60.699299288114
Saudi Arabia,2015,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Kuwait,2372.2631684460375
Saudi Arabia,2015,Inbound tourists by Personal reasons (Intra Tourism) (000) — Kuwait,2298.1900821390227
Saudi Arabia,2015,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Kuwait,74.07308630701499
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,11038.4245846897
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Emirates,3044.3885467470845
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Bahrain,4537.918548128669
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Oman,187.49644210279206
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Qatar,973.1564379972573
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Kuwait,2295.4646097139043
Saudi Arabia,2015,Outbound tourists (Intra Tourism)  (000) — Other Countries,9780.415859679531
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Gulf Cooperation Council,4014.464474122046
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Emirates,88.563881141075
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Bahrain,3484.3593421808077
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Oman,3.0238418482059277
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Qatar,240.44610792367396
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Kuwait,198.07130102828398
Saudi Arabia,2015,Same day visitors leaving (Intra Tourism)(000) — Other Countries,220.19772064586732
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Gulf Cooperation Council,56742.08362342967
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Emirates,21245.824395983505
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Bahrain,16898.70037920213
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Oman,1904.8215462386922
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Qatar,5078.68643017206
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Kuwait,11614.0508718333
Saudi Arabia,2015,Number of nights for Tourists leaving (Intra Tourism) (000) — Other Countries,218480.49197653923
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Gulf Cooperation Council,9303.409264375132
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Emirates,2934.519424108209
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Bahrain,3506.3925972378483
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Oman,205.78741341711066
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Qatar,602.0973168219023
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Kuwait,2054.6125127900614
Saudi Arabia,2015,Expenditure of Outbound tourists(Intra Tourism) (Million$) — Other Countries,13128.752743831334
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Gulf Cooperation Council,852.9184943337173
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Emirates,37.63995600600961
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Bahrain,722.8036812967192
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Oman,1.9755766741612062
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Qatar,44.61075075963914
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Kuwait,45.88852959718819
Saudi Arabia,2015,Expenditure of Same day visitors leaving (Intra Tourism)   (Million$) — Other Countries,156.88960454584753
Saudi Arabia,2015,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Emirates,3044.388546747089
Saudi Arabia,2015,Outbound tourists by Air (Intra Tourism) (000) — Emirates,1997.4796880752867
Saudi Arabia,2015,Outbound tourists by land (Intra Tourism)  (000) — Emirates,1046.9088586718021
Saudi Arabia,2015,Outbound tourists by water(Intra Tourism)  (000) — Emirates,0.0
Saudi Arabia,2015,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Bahrain,4537.918548128663
Saudi Arabia,2015,Outbound tourists by Air (Intra Tourism) (000) — Bahrain,621.151578327471
Saudi Arabia,2015,Outbound tourists by land (Intra Tourism)  (000) — Bahrain,3916.7669698011923
Saudi Arabia,2015,Outbound tourists by water(Intra Tourism)  (000) — Bahrain,0.0
Saudi Arabia,2015,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Oman,187.49644210279206
Saudi Arabia,2015,Outbound tourists by Air (Intra Tourism) (000) — Oman,90.05306301104798
Saudi Arabia,2015,Outbound tourists by land (Intra Tourism)  (000) — Oman,97.44337909174406
Saudi Arabia,2015,Outbound tourists by water(Intra Tourism)  (000) — Oman,0.0
Saudi Arabia,2015,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Qatar,973.1564379972582
Saudi Arabia,2015,Outbound tourists by Air (Intra Tourism) (000) — Qatar,168.986953354795
Saudi Arabia,2015,Outbound tourists by land (Intra Tourism)  (000) — Qatar,804.1694846424632
Saudi Arabia,2015,Outbound tourists by water(Intra Tourism)  (000) — Qatar,0.0
Saudi Arabia,2015,Outbound tourists  Mode of Transport (Intra Tourism)  (000) — Kuwait,2295.464609713904
Saudi Arabia,2015,Outbound tourists by Air (Intra Tourism) (000) — Kuwait,329.04045045109905
Saudi Arabia,2015,Outbound tourists by land (Intra Tourism)  (000) — Kuwait,1966.424159262805
Saudi Arabia,2015,Outbound tourists by water(Intra Tourism)  (000) — Kuwait,0.0
Saudi Arabia,2015,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Emirates,3044.388546747089
Saudi Arabia,2015,Outbound tourists by Personal reasons (Intra Tourism) (000) — Emirates,2797.03612956953
Saudi Arabia,2015,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Emirates,247.35241717755906
Saudi Arabia,2015,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Bahrain,4537.918548128665
Saudi Arabia,2015,Outbound tourists by Personal reasons (Intra Tourism) (000) — Bahrain,4238.780348656853
Saudi Arabia,2015,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Bahrain,299.138199471812
Saudi Arabia,2015,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Oman,187.4964421027921
Saudi Arabia,2015,Outbound tourists by Personal reasons (Intra Tourism) (000) — Oman,160.3204365084121
Saudi Arabia,2015,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Oman,27.17600559438
Saudi Arabia,2015,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Qatar,973.1564379972581
Saudi Arabia,2015,Outbound tourists by Personal reasons (Intra Tourism) (000) — Qatar,854.6119560147961
Saudi Arabia,2015,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Qatar,118.54448198246197
Saudi Arabia,2015,Outbound tourists  by reason ot the tour (Intra Tourism) (000) — Kuwait,2295.464609713905
Saudi Arabia,2015,Outbound tourists by Personal reasons (Intra Tourism) (000) — Kuwait,2185.9175575111576
Saudi Arabia,2015,Outbound tourists by Business and professional reason (Intra Tourism)  (000) — Kuwait,109.547052202747
Oman,2015,Total number of inbound visitors (000),2633.595175877439
Oman,2015,Total number of tourists   (000),1908.8591738956939
Oman,2015,Same-day Visitor   (000),724.7360019817452
Oman,2015,Number of tourists arriving according to groups of countries coming from them,1908.8591738956936
Oman,2015,Inbound Tourism from GCC (000) — Gulf Cooperation Council,1282.1083360404828
Oman,2015,Inbound Tourism from UAE  (000) — Emirates,1082.2943286310779
Oman,2015,Inbound Tourism from KSA  (000) — Saudi Arabia,93.3366648954352
Oman,2015,Inbound Tourism from  Bahrain  (000) — Bahrain,31.52681091195755
Oman,2015,Inbound Tourism from Qatar  (000) — Qatar,46.452024997206756
Oman,2015,Inbound Tourism from Kuwait  (000) — Kuwait,28.498506604805538
Oman,2015,Inbound Tourism Africa  (000) — Africa,6.813684691092026
Oman,2015,Inbound Tourism from Americas  (000) — America,34.230654043343264
Oman,2015,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,47.966177150782755
Oman,2015,Personal   (000),1521.134876498682
Oman,2015,"holidays, leisure and recreation   (000)",699.5989764413703
Oman,2015,other personal purposes   (000),821.5359000573117
Oman,2015,Business and professional   (000),387.7242973970116
Oman,2015,Total number of tourist by method of arrival   (000),1908.8591738956939
Oman,2015,Air   (000),518.6917332156468
Oman,2015,Land   (000),1390.167440680047
Oman,2015,Water   (000),0.0
Oman,2015,Guests   (000),1908.859173895694
Oman,2015,Guests in all types of accommodatio   (000),1037.1907228605578
Oman,2015,Guests in hotels and similar establishments   (000),871.6684510351363
Oman,2015,Overnights   (Night),13139.435909887394
Oman,2015,Overnights in all types of accommodation   (Night),7139.395726895438
Oman,2015,Overnights in hotels and similar establishments   (Night),6000.0401829919565
Oman,2015,Total expenditure by type expenditure   (US$ Mn),948.6422526911163
Oman,2015,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),704.7388547536584
Oman,2015,International Passenger transport   (US$ Mn),243.9033979374579
Oman,2015,Expenditure by type of tourist   (US$ Mn),948.6422526911165
Oman,2015,Expenditure by main purpose of the trip   (US$ Mn),948.6422526911165
Oman,2015,Personal   (US$ Mn),805.2545102469796
Oman,2015,Business and professional   (US$ Mn),143.3877424441368
Oman,2015,Total number of tourists   (000),6.883397208957949
Oman,2015,Same-day Visitor   (000),6.88339720895795
Oman,2015,Total number of tourists by main Purpose of Trips   (000),7.482309002976936
Oman,2015,Personal   (000),182.27647252979202
Oman,2015,"holidays, leisure and recreation   (000)",23.198556908889138
Oman,2015,Tourism Expenditure   (US$ Mn),2246.4157958560068
Oman,2015,Total number of departing visitors (000),5424.367111733441
Oman,2015,Total number of tourists   (000),3837.9808749885824
Oman,2015,Same-day Visitor   (000),1586.3862367448585
Oman,2015,Outbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,5424.367111733441
Oman,2015,Outbound Tourism from Europe  (000) — Aruba,3837.9808749885824
Oman,2015,Outbound Tourism from Middle East  (000) — Middle East,1586.3862367448585
Oman,2015,Total expenditure by type expenditure   (US$ Mn),1251.6053354741755
Oman,2015,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),975.7769863790078
Oman,2015,International Passenger transport   (US$ Mn),275.8283490951677
Oman,2015,Expenditure by type of tourist   (US$ Mn),1251.6053354741755
Oman,2015,Expenditure by main purpose of the trip   (US$ Mn),1251.6053354741755
Oman,2015,Total number of tourist establishments   (Unit),318.0
Oman,2015,Accommodation for visitors (hotels and similar establishments)   (Unit),318.0
Oman,2015,Other accommodation services   (Unit),1251.6053354741755
Oman,2015,Food and beverage serving activities   (Unit),975.7769863790078
Oman,2015,Passenger transportation   (Unit),275.8283490951677
Oman,2015,Travel agencies and other reservation services activities   (Unit),1251.6053354741755
Oman,2015,Output of  monetary indicators   (US$ Mn),3195.0580485471232
Oman,2015,Intermediate consumption of  monetary indicators   (US$ Mn),1288.0228987819348
Oman,2015,Gross value added  of  monetary indicators   (US$ Mn),1907.0351497651889
Oman,2015,Number of rooms in accommodation services by type   (Room),16691.0
Oman,2015,Number of beds in accommodation services (bed),25966.0
Oman,2015,Occupancy rate of rooms / apartments in furnished apartments   (%),46.91365215588054
Oman,2015,Occupancy rate / bed-places   (%),318.0
Oman,2015,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),563.348935757178
Oman,2015,Intermediate consumption of accommodation for visitors (hotels and similar establishments)   (US$ Mn),193.70458707283746
Oman,2015,Gross value added of accommodation for visitors (hotels and similar establishments)   (US$ Mn),369.6443486843405
Oman,2015,Output of travel agencies and other reservation service activities   (US$ Mn),215.12842338068313
Oman,2015,Intermediate consumption of travel agencies and other reservation service activities   (US$ Mn),87.45379263892252
Oman,2015,Gross value added of travel agencies and other reservation service activities   (US$ Mn),127.67463074176064
Oman,2015,Total number of emloyees in all  accommodation   (000),11.053
Oman,2015,Accommodation for visitors (hotels and similar establishments)   (000),11.053
Oman,2015,Female   (000),215.12842338068313
Oman,2015,Total number of emloyees (Self employed)   (000),87.45379263892252
Oman,2015,Male   (000),127.67463074176064
Oman,2015,Other nationalities other than above   (000),11.053
Oman,2015,Tourism Direct Gross Value Added   (US$ Mn),1907.0351497651889
Oman,2015,Tourism Direct Gross Domestic Product   (US$ Mn),1907.0351497651889
Oman,2015,Direct Contribution of Tourism to GDP   (%),2.7880768079071507
Oman,2015,Inbound tourism expenditure over GDP   (%),1.3869107048470284
Oman,2015,Outbound tourism expenditure over GDP   (%),1.829841368638677
Oman,2015,Tourism balance (inbound minus outbound tourism expenditure) over GDP   (%),0.44293066379164864
Oman,2015,"Tourism openness (inbound plus outbound tourism expenditure, over GDP)   (%)",3.2167520734857047
Oman,2015,Tourism coverage (inbound over outbound tourism expenditure)   (%),0.7579404032595625
